sample_idx,loss,is_noisy
0,1.659109,0
1,0.229249,0
2,1.337029,0
3,2.117821,0
4,0.717008,0
5,0.412116,0
6,0.547114,0
7,0.410616,0
8,0.962595,0
9,2.455069,0
10,3.039561,0
11,2.911774,1
12,1.077465,0
13,1.420868,0
14,0.391891,0
15,3.564972,0
16,7.726633,0
17,0.88767,0
18,0.643941,0
19,0.961111,0
20,0.619704,0
21,1.262298,0
22,3.941887,0
23,1.628549,0
24,0.575504,0
25,2.057236,0
26,0.333969,0
27,0.282377,0
28,2.638729,0
29,0.594866,0
30,1.394425,1
31,0.581967,0
32,5.565905,0
33,0.637018,0
34,1.608237,0
35,0.147686,0
36,0.953608,0
37,4.272829,0
38,2.466224,1
39,4.039398,1
40,1.529383,0
41,1.159488,0
42,1.72699,0
43,2.232699,0
44,2.419068,0
45,1.342617,0
46,0.107527,0
47,0.948084,0
48,1.430908,0
49,1.593477,0
50,2.29341,0
51,0.149047,0
52,3.866566,0
53,0.439528,0
54,0.554608,0
55,1.722594,0
56,1.008471,0
57,0.88123,0
58,0.096026,0
59,0.809747,0
60,0.935009,0
61,1.674619,0
62,0.609632,0
63,0.352846,0
64,0.064245,0
65,0.830151,0
66,3.318007,0
67,2.895506,0
68,1.215583,0
69,1.912256,0
70,3.977795,0
71,3.72908,0
72,2.497102,0
73,0.985459,0
74,3.210028,0
75,0.373042,0
76,0.334263,0
77,2.491507,0
78,0.324431,0
79,3.095434,0
80,2.69353,0
81,3.089478,0
82,0.369801,0
83,0.41502,0
84,2.599153,0
85,4.975187,0
86,0.904781,1
87,0.255289,0
88,0.549471,0
89,0.393296,0
90,2.32272,0
91,3.656399,0
92,0.185762,0
93,0.197459,0
94,1.303751,0
95,0.323681,0
96,0.262981,0
97,2.550379,1
98,1.264893,0
99,0.137501,0
100,0.226507,0
101,2.05469,0
102,1.836071,0
103,0.173322,0
104,0.384713,0
105,1.201773,0
106,0.608435,0
107,3.021507,0
108,0.930493,0
109,3.568672,0
110,0.147204,0
111,1.207863,0
112,4.352428,0
113,1.040854,0
114,3.406023,0
115,2.126606,0
116,2.847608,0
117,0.109604,0
118,1.014232,0
119,1.717228,0
120,2.056488,0
121,0.267619,0
122,3.409584,0
123,0.975454,0
124,2.565336,0
125,1.070593,0
126,3.559171,0
127,0.172712,0
128,0.317423,0
129,3.628717,0
130,1.677364,0
131,0.464426,0
132,4.443816,0
133,3.385105,0
134,2.50237,0
135,0.368082,0
136,0.622765,0
137,0.14888,0
138,1.146371,1
139,0.692389,0
140,2.532644,0
141,0.24302,0
142,3.284398,1
143,0.168572,0
144,2.439074,0
145,3.55768,0
146,4.322929,1
147,0.494263,0
148,0.800205,0
149,1.580902,0
150,4.718204,1
151,2.15904,0
152,2.428607,0
153,3.339368,0
154,0.37653,0
155,1.44091,0
156,3.222599,1
157,0.194911,0
158,0.418964,0
159,0.850442,0
160,4.918067,0
161,0.786818,0
162,2.118197,0
163,2.915434,0
164,0.553088,0
165,0.456287,0
166,3.799866,0
167,0.11538,0
168,3.64037,0
169,0.380528,0
170,3.242195,0
171,0.630204,0
172,0.652424,0
173,0.9176,0
174,0.346116,0
175,2.912181,0
176,3.023267,1
177,0.32713,0
178,3.47833,0
179,0.755148,0
180,3.115337,0
181,0.304611,0
182,0.487789,0
183,1.019594,0
184,2.471096,0
185,0.550792,0
186,0.257184,0
187,1.169662,0
