# 2026-07-20T14:17:44.236031 | cmd = python /path/to/ciln-workspace/experiments/downstream_multimodal/train_agnews/train_agnews_coteaching.py --setting front_truncation_sev3 --variant C --image-source clean --seed 2 --gpu 1
[AGN CoT] front_truncation_sev3__C__coteaching__clean__seed2  gpu=1
  N=35066  tau=7.59%
  ep   0  R(t)=1.000  a=83.09%  b=82.25%  ens=83.70%  best_ens=83.70%@0
  ep   5  R(t)=0.946  a=85.37%  b=86.07%  ens=86.39%  best_ens=86.39%@5
  ep  10  R(t)=0.924  a=85.46%  b=85.16%  ens=85.83%  best_ens=86.39%@5
  ep  15  R(t)=0.924  a=85.12%  b=85.45%  ens=85.78%  best_ens=86.39%@5
  ep  20  R(t)=0.924  a=84.96%  b=85.00%  ens=85.34%  best_ens=86.39%@5
  ep  25  R(t)=0.924  a=84.83%  b=84.36%  ens=85.01%  best_ens=86.39%@5
  ep  30  R(t)=0.924  a=84.30%  b=85.01%  ens=85.18%  best_ens=86.39%@5
  ep  35  R(t)=0.924  a=84.61%  b=85.01%  ens=85.13%  best_ens=86.39%@5
  ep  40  R(t)=0.924  a=84.41%  b=84.51%  ens=85.09%  best_ens=86.39%@5
  ep  45  R(t)=0.924  a=84.43%  b=84.55%  ens=85.12%  best_ens=86.39%@5
  ep  50  R(t)=0.924  a=84.12%  b=84.24%  ens=84.51%  best_ens=86.39%@5
  ep  55  R(t)=0.924  a=84.30%  b=84.64%  ens=84.78%  best_ens=86.39%@5
  ep  60  R(t)=0.924  a=84.50%  b=84.38%  ens=84.91%  best_ens=86.39%@5
  ep  65  R(t)=0.924  a=84.46%  b=84.33%  ens=84.71%  best_ens=86.39%@5
  ep  70  R(t)=0.924  a=84.97%  b=84.64%  ens=84.97%  best_ens=86.39%@5
  ep  75  R(t)=0.924  a=85.03%  b=84.59%  ens=84.99%  best_ens=86.39%@5
  ep  80  R(t)=0.924  a=84.99%  b=84.71%  ens=84.99%  best_ens=86.39%@5
  ep  85  R(t)=0.924  a=84.91%  b=84.70%  ens=84.92%  best_ens=86.39%@5
  ep  90  R(t)=0.924  a=84.93%  b=84.64%  ens=84.96%  best_ens=86.39%@5
  ep  95  R(t)=0.924  a=84.95%  b=84.63%  ens=84.97%  best_ens=86.39%@5
  ep  99  R(t)=0.924  a=84.96%  b=84.66%  ens=84.99%  best_ens=86.39%@5
  DONE  best_ens=86.39%  saved front_truncation_sev3__C__coteaching__clean__seed2.json + persample.npz

# exit=0
