# 2026-07-19T18:09:42.612761 | cmd = python /path/to/ciln-workspace/experiments/downstream_multimodal/train_agnews/train_agnews_coteaching.py --setting butter_fingers_sev1 --variant C --image-source noisy --seed 0 --gpu 2
[AGN CoT] butter_fingers_sev1__C__coteaching__noisy__seed0  gpu=2
  N=35066  tau=3.37%
  ep   0  R(t)=1.000  a=83.43%  b=82.55%  ens=83.91%  best_ens=83.91%@0
  ep   5  R(t)=0.976  a=86.89%  b=86.61%  ens=87.26%  best_ens=87.78%@4
  ep  10  R(t)=0.966  a=87.76%  b=87.50%  ens=88.00%  best_ens=88.08%@8
  ep  15  R(t)=0.966  a=87.05%  b=86.86%  ens=87.36%  best_ens=88.08%@8
  ep  20  R(t)=0.966  a=87.47%  b=86.72%  ens=87.39%  best_ens=88.08%@8
  ep  25  R(t)=0.966  a=86.84%  b=87.11%  ens=87.24%  best_ens=88.08%@8
  ep  30  R(t)=0.966  a=86.89%  b=86.95%  ens=87.38%  best_ens=88.08%@8
  ep  35  R(t)=0.966  a=86.95%  b=87.08%  ens=87.33%  best_ens=88.08%@8
  ep  40  R(t)=0.966  a=86.74%  b=87.24%  ens=87.11%  best_ens=88.08%@8
  ep  45  R(t)=0.966  a=86.63%  b=87.25%  ens=86.89%  best_ens=88.08%@8
  ep  50  R(t)=0.966  a=86.64%  b=86.96%  ens=86.89%  best_ens=88.08%@8
  ep  55  R(t)=0.966  a=87.26%  b=87.11%  ens=87.32%  best_ens=88.08%@8
  ep  60  R(t)=0.966  a=86.61%  b=86.82%  ens=86.86%  best_ens=88.08%@8
  ep  65  R(t)=0.966  a=87.17%  b=87.00%  ens=87.25%  best_ens=88.08%@8
  ep  70  R(t)=0.966  a=86.92%  b=87.12%  ens=87.17%  best_ens=88.08%@8
  ep  75  R(t)=0.966  a=86.79%  b=86.92%  ens=87.09%  best_ens=88.08%@8
  ep  80  R(t)=0.966  a=86.62%  b=87.07%  ens=86.86%  best_ens=88.08%@8
  ep  85  R(t)=0.966  a=86.59%  b=87.00%  ens=86.84%  best_ens=88.08%@8
  ep  90  R(t)=0.966  a=86.64%  b=86.88%  ens=87.04%  best_ens=88.08%@8
  ep  95  R(t)=0.966  a=86.67%  b=86.84%  ens=87.01%  best_ens=88.08%@8
  ep  99  R(t)=0.966  a=86.72%  b=86.83%  ens=87.03%  best_ens=88.08%@8
  DONE  best_ens=88.08%  saved butter_fingers_sev1__C__coteaching__noisy__seed0.json + persample.npz

# exit=0
