# 2026-07-20T19:41:04.170744 | cmd = python /path/to/ciln-workspace/experiments/downstream_multimodal/train_agnews/train_agnews_coteaching.py --setting front_truncation_sev5 --variant C --image-source noisy --seed 1 --gpu 1
[AGN CoT] front_truncation_sev5__C__coteaching__noisy__seed1  gpu=1
  N=35066  tau=17.73%
  ep   0  R(t)=1.000  a=80.86%  b=80.75%  ens=81.83%  best_ens=81.83%@0
  ep   5  R(t)=0.875  a=85.28%  b=85.82%  ens=86.12%  best_ens=86.14%@4
  ep  10  R(t)=0.823  a=86.04%  b=85.57%  ens=86.16%  best_ens=86.16%@9
  ep  15  R(t)=0.823  a=85.74%  b=85.32%  ens=85.89%  best_ens=86.28%@14
  ep  20  R(t)=0.823  a=85.91%  b=85.97%  ens=86.28%  best_ens=86.28%@14
  ep  25  R(t)=0.823  a=85.86%  b=85.82%  ens=86.05%  best_ens=86.49%@22
  ep  30  R(t)=0.823  a=84.92%  b=85.01%  ens=85.25%  best_ens=86.49%@22
  ep  35  R(t)=0.823  a=85.49%  b=85.50%  ens=85.70%  best_ens=86.49%@22
  ep  40  R(t)=0.823  a=85.39%  b=85.30%  ens=85.43%  best_ens=86.49%@22
  ep  45  R(t)=0.823  a=85.45%  b=85.97%  ens=85.93%  best_ens=86.49%@22
  ep  50  R(t)=0.823  a=85.49%  b=85.96%  ens=85.93%  best_ens=86.49%@22
  ep  55  R(t)=0.823  a=85.89%  b=85.25%  ens=86.04%  best_ens=86.49%@22
  ep  60  R(t)=0.823  a=85.58%  b=85.86%  ens=85.96%  best_ens=86.49%@22
  ep  65  R(t)=0.823  a=85.68%  b=85.91%  ens=85.99%  best_ens=86.49%@22
  ep  70  R(t)=0.823  a=85.70%  b=85.78%  ens=85.93%  best_ens=86.49%@22
  ep  75  R(t)=0.823  a=85.53%  b=85.71%  ens=85.95%  best_ens=86.49%@22
  ep  80  R(t)=0.823  a=85.21%  b=85.49%  ens=85.59%  best_ens=86.49%@22
  ep  85  R(t)=0.823  a=85.50%  b=85.53%  ens=85.68%  best_ens=86.49%@22
  ep  90  R(t)=0.823  a=85.30%  b=85.58%  ens=85.54%  best_ens=86.49%@22
  ep  95  R(t)=0.823  a=85.42%  b=85.47%  ens=85.57%  best_ens=86.49%@22
  ep  99  R(t)=0.823  a=85.41%  b=85.45%  ens=85.57%  best_ens=86.49%@22
  DONE  best_ens=86.49%  saved front_truncation_sev5__C__coteaching__noisy__seed1.json + persample.npz

# exit=0
